image_name,point_0_x,point_0_x,point_0_conf,point_1_x,point_1_x,point_1_conf,point_2_x,point_2_x,point_2_conf,point_3_x,point_3_x,point_3_conf,point_4_x,point_4_x,point_4_conf,point_5_x,point_5_x,point_5_conf,point_6_x,point_6_x,point_6_conf,point_7_x,point_7_x,point_7_conf,point_8_x,point_8_x,point_8_conf,point_9_x,point_9_x,point_9_conf,point_10_x,point_10_x,point_10_conf,point_11_x,point_11_x,point_11_conf,point_12_x,point_12_x,point_12_conf,point_13_x,point_13_x,point_13_conf,point_14_x,point_14_x,point_14_conf,point_15_x,point_15_x,point_15_conf,point_16_x,point_16_x,point_16_conf,point_17_x,point_17_x,point_17_conf,point_18_x,point_18_x,point_18_conf,point_19_x,point_19_x,point_19_conf,point_20_x,point_20_x,point_20_conf
peace_246_keypoints,378.169,1720.14,0.332847,407.128,1664.44,0.316401,409.356,1599.84,0.288703,275.697,1508.51,0.150852,262.331,1457.27,0.205384,393.762,1475.09,0.677456,402.673,1379.31,0.74666,404.901,1308.02,0.768082,404.901,1230.05,0.750056,349.209,1488.46,0.501242,311.339,1374.85,0.645586,280.152,1299.11,0.845457,248.965,1230.05,0.63732,315.795,1519.65,0.321656,280.152,1432.77,0.311614,282.38,1495.14,0.0884272,240.055,1234.51,0.103443,280.152,1546.38,0.184726,266.786,1504.05,0.286728,269.014,1470.64,0.272303,262.331,1450.59,0.258202
peace_247_keypoints,364.629,1796.31,0.41639,376.549,1758.17,0.462955,381.316,1700.95,0.520633,247.82,1624.67,0.466499,231.133,1565.07,0.544359,367.013,1567.46,0.681841,367.013,1472.1,0.763244,364.629,1398.2,0.795061,364.629,1338.61,0.829623,331.255,1569.84,0.439895,274.042,1469.72,0.750992,240.668,1398.2,0.803731,209.678,1336.22,0.732758,307.417,1588.91,0.309454,250.204,1503.09,0.127416,274.042,1586.53,0.0641353,290.729,1624.67,0.0705734,297.881,1605.6,0.152808,259.739,1596.06,0.166113,247.82,1584.14,0.157422,223.981,1550.77,0.157984
peace_248_keypoints,351.095,1858.78,0.249901,353.507,1834.66,0.346856,300.439,1776.77,0.372301,220.837,1723.7,0.535461,201.539,1658.57,0.662454,336.622,1658.57,0.672111,334.21,1552.43,0.740337,322.149,1487.3,0.817374,317.324,1431.82,0.880275,317.324,1658.57,0.421093,247.371,1557.26,0.722589,201.539,1494.54,0.887278,167.769,1434.24,0.907065,298.027,1680.28,0.265898,225.661,1586.2,0.179834,199.127,1578.97,0.0769482,148.471,1468.01,0.0801911,283.554,1689.93,0.184644,220.837,1668.22,0.134454,218.425,1677.87,0.103104,199.127,1629.62,0.0771876
peace_249_keypoints,331.398,1906.13,0.619912,333.853,1886.49,0.585713,314.216,1847.22,0.621929,255.304,1825.13,0.736982,211.121,1805.49,0.879359,316.671,1722.03,0.864723,311.761,1623.85,0.834611,294.579,1555.12,0.930146,279.851,1501.11,0.862398,279.851,1717.12,0.660916,216.03,1626.3,0.84865,179.21,1564.93,0.970398,142.391,1508.48,0.93108,255.304,1734.3,0.522393,186.574,1736.76,0.755341,198.848,1793.22,0.602189,233.213,1805.49,0.607096,235.667,1766.21,0.416722,181.665,1790.76,0.68451,179.21,1822.67,0.862487,206.212,1842.31,0.535331
peace_24_keypoints,1369.64,4586.7,0.519976,1476.7,4446.18,0.780017,1523.54,4272.21,0.71225,1423.17,4125,0.63865,1309.42,4017.94,0.577715,1536.92,4004.56,0.746842,1590.45,3736.91,0.773493,1630.6,3562.93,0.811101,1630.6,3362.2,0.832748,1396.41,4044.71,0.589176,1429.86,3690.07,0.656073,1429.86,3455.87,0.80558,1403.1,3295.28,0.224899,1255.89,4111.62,0.595457,1255.89,3890.81,0.844112,1316.11,4044.71,0.324715,1376.33,4084.85,0.424883,1108.68,4171.84,0.839277,1148.83,4078.16,0.555999,1209.05,4044.71,0.864223,1296.04,4051.4,0.650726
peace_250_keypoints,403.466,1981.2,0.478757,405.921,1937.01,0.376018,361.732,1890.37,0.190802,268.443,1824.08,0.174405,246.348,1787.26,0.235383,369.096,1782.35,0.74556,369.096,1686.6,0.831711,361.732,1622.78,0.849275,344.547,1566.31,0.869953,337.182,1806.9,0.604714,285.628,1693.97,0.802377,241.438,1627.69,0.904172,202.159,1566.31,0.861361,305.267,1843.72,0.558219,253.713,1770.07,0.386109,295.447,1821.63,0.102307,310.177,1826.54,0.213417,283.173,1883,0.440664,261.078,1843.72,0.529611,258.623,1804.44,0.778145,248.803,1782.35,0.541571
peace_251_keypoints,472.533,2056.06,0.504661,477.186,2016.51,0.278906,423.679,1981.61,0.131666,372.499,1930.43,0.236298,344.583,1893.21,0.153224,474.86,1876.93,0.681222,465.554,1783.87,0.761262,458.575,1723.39,0.723649,442.29,1669.88,0.771877,444.617,1893.21,0.646522,379.478,1790.85,0.720804,332.951,1728.04,0.874934,295.729,1669.88,0.868389,421.353,1923.45,0.468344,386.457,1851.34,0.229027,407.395,1911.82,0.05349,414.374,1930.43,0.0938205,402.742,1969.98,0.346509,370.173,1930.43,0.493115,356.214,1911.82,0.629229,349.235,1888.56,0.542335
peace_252_keypoints,591.431,2081.15,0.159869,637.274,2049.06,0.273672,689.994,2010.1,0.136478,724.377,1948.21,0.065611,728.961,1909.24,0.0740929,579.97,1952.79,0.495795,582.263,1879.44,0.644758,579.97,1822.14,0.702693,577.678,1769.42,0.702643,524.959,1987.18,0.231556,492.868,1879.44,0.572937,451.609,1822.14,0.809306,410.351,1767.13,0.782302,485.992,2030.73,0.12344,506.621,2094.91,0.104015,488.284,2062.82,0.110035,577.678,2120.12,0.108781,492.868,2092.61,0.0860904,479.115,2101.78,0.0811839,504.329,2133.87,0.121715,504.329,2131.58,0.100054
peace_253_keypoints,733.928,2083.88,0.150119,721.757,2010.85,0.413455,719.323,1940.26,0.642629,714.455,1874.54,0.687309,714.455,1818.55,0.733684,634.126,2025.46,0.424601,587.877,2061.97,0.545465,595.179,2069.27,0.324242,636.56,2027.89,0.191126,617.087,2083.88,0.382218,604.916,2137.43,0.442761,646.297,2161.77,0.349867,677.942,2149.6,0.339672,621.955,2120.39,0.27355,619.521,2181.25,0.391769,663.337,2186.11,0.385167,694.981,2166.64,0.356707,619.521,2144.73,0.230423,646.297,2203.15,0.269029,682.81,2205.59,0.322586,697.415,2190.98,0.233301
peace_254_keypoints,755.637,2164.01,0.156886,780.4,2171.44,0.254293,800.211,2181.34,0.426974,805.164,2183.82,0.478457,839.833,2171.44,0.369668,807.64,2022.85,0.601795,815.069,1941.13,0.739883,822.498,1886.65,0.844142,832.404,1837.13,0.771203,750.684,2012.95,0.524062,711.062,1938.66,0.768224,683.822,1881.7,0.848486,659.059,1829.7,0.900525,701.157,2047.62,0.405945,703.633,2027.81,0.0842063,725.92,2037.71,0.0905232,725.92,2067.43,0.147072,668.964,2084.76,0.302288,664.012,2067.43,0.186898,678.87,2082.29,0.0900485,686.299,2084.76,0.115888
peace_255_keypoints,769.46,2078.29,0.140716,835.332,2087.7,0.120157,882.383,2087.7,0.261977,891.793,2118.29,0.54589,908.261,2179.45,0.623291,776.518,2054.77,0.385989,891.793,1944.2,0.588535,905.909,1883.03,0.695534,917.672,1826.57,0.672475,734.171,2078.29,0.615673,778.87,1939.49,0.588869,764.755,1871.27,0.793358,738.877,1812.45,0.868575,715.351,2132.4,0.614853,797.691,2210.04,0.412579,842.389,2210.04,0.43414,854.152,2191.21,0.392958,715.351,2179.45,0.583026,790.633,2210.04,0.400528,816.511,2207.68,0.407448,832.979,2200.63,0.333378
peace_256_keypoints,1171.44,2196.48,0.528652,1251.37,2213.3,0.532124,1337.61,2225.92,0.388046,1383.88,2213.3,0.637406,1383.88,2213.3,0.705211,1350.23,2047.13,0.585838,1396.5,1960.89,0.684237,1428.05,1906.2,0.710939,1457.5,1859.93,0.794379,1295.54,2063.96,0.637627,1320.78,1958.79,0.666778,1333.4,1885.17,0.414264,1356.54,2196.48,0.223545,1257.68,2078.68,0.716215,1331.3,2106.03,0.386985,1346.02,2164.93,0.519772,1341.81,2213.3,0.161701,1221.92,2110.24,0.741144,1282.92,2137.58,0.699409,1312.37,2185.96,0.672044,1320.78,2228.03,0.386636
peace_257_keypoints,880.443,2178.63,0.272611,924.697,2180.84,0.476421,962.312,2176.41,0.50142,960.099,2163.14,0.384477,968.95,2171.99,0.156207,937.973,2023.74,0.713963,946.823,1935.23,0.775051,957.887,1877.7,0.745462,962.312,1824.6,0.780414,878.23,2021.53,0.61078,838.402,1933.02,0.722138,818.488,1868.85,0.906343,785.298,1822.39,0.704026,822.913,2048.08,0.556782,783.085,1983.91,0.150341,749.895,1930.81,0.0820979,845.04,2072.42,0.0720936,789.723,2076.84,0.364769,745.47,2021.53,0.145551,729.981,1990.55,0.069224,831.764,2085.7,0.0507305
peace_258_keypoints,823.468,2158.2,0.0871476,844.687,2098.78,0.0744993,997.468,2075.44,0.0999261,1012.32,2105.15,0.587973,1037.79,2162.44,0.604152,976.249,2011.78,0.291138,974.127,2162.44,0.733565,1012.32,1880.22,0.726895,1022.93,1816.56,0.688257,855.297,2086.05,0.514053,895.614,1929.03,0.653313,876.517,1871.74,0.73851,846.809,1816.56,0.424989,840.443,2143.35,0.587507,927.444,2202.76,0.460831,963.517,2202.76,0.472346,988.98,2194.27,0.411211,842.565,2181.54,0.483546,910.468,2204.88,0.409727,938.053,2209.13,0.445292,959.273,2198.52,0.386268
peace_259_keypoints,1011.49,2072.74,0.0600902,1065.08,2104.89,0.0511095,1082.22,2124.19,0.0652324,1099.37,2124.19,0.19984,1129.38,2167.06,0.539021,1075.79,2025.58,0.605174,1092.94,1941.98,0.688761,1112.23,1881.96,0.694631,1127.24,1809.08,0.667754,1002.91,2042.73,0.601017,1002.91,1937.69,0.703959,979.331,1871.24,0.839398,955.751,1809.08,0.652216,955.751,2094.18,0.694088,1028.63,2194.93,0.306145,1062.93,2194.93,0.274966,1073.65,2169.2,0.18199,938.603,2147.77,0.59498,1007.2,2201.36,0.329704,1039.35,2205.64,0.290256,1052.21,2192.78,0.137241
peace_25_keypoints,1356.91,4584.42,0.512606,1461.57,4451.86,0.816799,1510.41,4284.41,0.725548,1405.75,4130.91,0.739861,1266.21,4047.19,0.559077,1545.29,3998.35,0.877902,1622.04,3726.24,0.845671,1670.88,3558.79,0.81399,1677.86,3363.43,0.855747,1398.78,4019.28,0.635381,1398.78,3719.26,0.572852,1412.73,3447.16,0.905991,1419.71,3195.98,0.739523,1231.32,4103,0.541533,1217.37,3893.69,0.884213,1294.12,4012.3,0.430814,1349.94,4075.1,0.519071,1084.81,4179.75,0.787923,1105.74,4075.1,0.63814,1168.53,4054.17,0.850292,1252.26,4061.14,0.840507
peace_260_keypoints,1063.4,2179.51,0.293946,1130.72,2181.68,0.411801,1182.83,2179.51,0.411919,1208.89,2183.85,0.55727,1213.23,2179.51,0.47002,1156.78,2044.88,0.67582,1182.83,1951.51,0.712282,1202.38,1890.7,0.679239,1215.41,1836.42,0.736567,1080.78,2064.42,0.676164,1085.12,1951.51,0.724016,1072.09,1886.36,0.699461,1050.38,1834.25,0.414012,1037.35,2107.85,0.677752,1089.46,2153.45,0.281437,1119.86,2192.54,0.15865,1043.86,1816.88,0.154352,1017.8,2166.48,0.518524,1054.72,2192.54,0.199575,1091.63,2201.22,0.154624,1106.83,2203.39,0.127406
peace_261_keypoints,1076.98,2185.09,0.357059,1142.3,2174.56,0.27435,1201.29,2182.98,0.312102,1220.26,2180.88,0.45699,1235,2185.09,0.673874,1176.01,2039.71,0.639273,1207.61,1951.22,0.806259,1226.58,1892.23,0.668484,1241.33,1845.87,0.591945,1112.8,2058.67,0.53275,1106.48,1955.43,0.776857,1093.84,1896.44,0.907379,1074.88,1845.87,0.583127,1066.45,2102.92,0.4831,1106.48,2149.27,0.135317,1148.62,2182.98,0.0645676,1055.92,1843.77,0.0586037,1051.7,2161.91,0.259979,1089.63,2170.34,0.139362,1114.91,2187.2,0.103629,1123.34,2193.52,0.063455
peace_262_keypoints,1115.02,2206.09,0.250147,1170.36,2189.69,0.179865,1235.94,2189.69,0.206913,1256.44,2191.74,0.458332,1303.58,2208.14,0.730763,1227.74,2060.56,0.616513,1258.49,1980.63,0.616886,1274.88,1933.49,0.479389,1289.23,1908.89,0.235409,1151.91,2074.91,0.455521,1162.16,1968.33,0.652888,1156.01,1904.8,0.554536,1143.71,1908.89,0.134998,1106.82,2120,0.505393,1166.26,2201.99,0.123473,1205.2,2234.78,0.117343,1227.74,2238.88,0.062625,1084.27,2179.44,0.357255,1141.66,2224.53,0.156537,1170.36,2236.83,0.107078,1182.65,2238.88,0.0696631
peace_263_keypoints,1174.52,2193.42,0.424537,1226.73,2203.46,0.403517,1288.98,2201.45,0.435624,1321.11,2203.46,0.720953,1367.29,2205.47,0.850109,1276.93,2064.91,0.651957,1315.08,1984.58,0.675547,1333.15,1938.4,0.554904,1347.21,1916.31,0.245361,1222.71,2064.91,0.471672,1222.71,1978.56,0.68117,1216.69,1912.29,0.563634,1208.66,1916.31,0.133454,1166.49,2109.08,0.286794,1172.51,2097.03,0.0455629,1180.54,2111.09,0.056152,1188.57,2103.06,0.127187,1146.41,2137.2,0.127275,1134.36,2123.14,0.0447838,1158.45,2133.18,0.0595996,1162.47,2135.19,0.0641752
peace_264_keypoints,1254.56,2197.79,0.510301,1316.38,2207.76,0.544607,1384.17,2195.8,0.479022,1414.08,2193.8,0.753796,1461.93,2195.8,0.865654,1366.22,2066.19,0.554732,1396.13,1990.43,0.509667,1418.07,1938.58,0.508224,1440,1918.64,0.117181,1306.41,2066.19,0.366907,1316.38,1968.49,0.522043,1316.38,1914.66,0.380313,1268.52,2082.15,0.158225,1254.56,2114.05,0.287133,1266.53,2116.04,0.0452079,1268.52,2124.02,0.0756231,1268.52,2098.1,0.118325,1234.63,2147.94,0.0831051,1236.62,2137.98,0.0357822,1238.61,2161.9,0.0551963,1262.54,2135.98,0.0494446
peace_265_keypoints,1282.02,2237.08,0.430109,1361.77,2239.07,0.462993,1439.54,2237.08,0.460856,1477.42,2223.12,0.590141,1507.33,2219.13,0.788162,1419.6,2095.51,0.547267,1457.48,2009.78,0.665757,1481.41,1955.94,0.615566,1503.34,1932.01,0.268661,1377.73,2093.52,0.556682,1379.72,1999.81,0.739861,1375.73,1949.96,0.686306,1363.77,1932.01,0.129436,1347.82,2115.45,0.498404,1367.76,2061.62,0.129159,1365.76,1965.91,0.0176447,1331.87,2111.46,0.0541187,1327.88,2155.33,0.410708,1329.87,2139.38,0.151487,1321.9,2129.41,0.0645013,1317.91,2095.51,0.0561115
peace_266_keypoints,1263.5,2270.01,0.322079,1326.8,2282.26,0.351487,1402.34,2284.3,0.479528,1453.39,2267.97,0.674469,1504.44,2270.01,0.779628,1408.47,2137.29,0.672524,1455.43,2059.7,0.806947,1488.1,2004.57,0.762014,1516.69,1957.61,0.789137,1373.76,2125.04,0.711032,1375.8,2057.66,0.755739,1383.97,1998.45,0.86401,1386.01,1957.61,0.790665,1339.05,2141.37,0.39236,1361.51,2076.04,0.0821877,1365.59,2157.71,0.0576351,1367.63,2174.04,0.0776933,1320.67,2165.88,0.179161,1314.55,2153.62,0.223024,1328.84,2145.46,0.0971711,1341.09,2167.92,0.112876
peace_267_keypoints,1174.27,2201.41,0.519011,1250.23,2222.51,0.544034,1328.3,2230.95,0.397837,1383.16,2220.4,0.558706,1389.49,2216.18,0.763509,1338.85,2064.26,0.483365,1326.19,1962.98,0.797283,1336.74,1895.46,0.722802,1332.52,1819.5,0.707157,1292.43,2079.03,0.701649,1340.96,2112.79,0.194617,1355.73,2178.2,0.366507,1351.51,2203.52,0.28722,1256.56,2093.8,0.673653,1324.08,2114.9,0.419218,1340.96,2180.31,0.479443,1332.52,2222.51,0.189429,1222.8,2114.9,0.673044,1279.77,2144.44,0.569817,1311.42,2195.08,0.573561,1311.42,2235.17,0.352953
peace_268_keypoints,1190.3,2327.42,0.0746001,1198.27,2323.44,0.115274,1148.44,2341.38,0.342309,1395.59,2335.4,0.255465,1455.38,2343.37,0.565924,1276,2347.36,0.14117,1387.62,2148.04,0.190831,1389.61,2365.29,0.204039,1371.67,2395.19,0.203444,1301.91,2257.66,0.0829252,1369.68,2325.43,0.116147,1387.62,2327.42,0.101483,1367.69,2379.25,0.0529422,1305.9,2221.79,0.0714177,1343.77,2317.46,0.0938523,1371.67,2325.43,0.0599752,1467.34,2038.42,0.0488188,1281.98,2219.79,0.0429238,1369.68,2295.53,0.0434505,1429.47,2088.25,0.0314816,1467.34,2038.42,0.0224191
peace_269_keypoints,1006.23,2375.54,0.25865,1076.73,2389.64,0.391031,1163.34,2393.67,0.496753,1209.67,2379.57,0.786961,1264.06,2381.58,0.855122,1149.25,2282.88,0.484119,1165.36,2216.41,0.392321,1133.13,2137.86,0.213198,1127.09,2085.49,0.242953,1104.93,2280.87,0.382905,1133.13,2200.3,0.179401,1137.16,2131.81,0.140753,1133.13,2087.5,0.107486,1070.69,2286.91,0.218367,1129.1,2188.21,0.0666002,1133.13,2125.77,0.062795,1129.1,2069.37,0.0944441,1034.43,2315.11,0.0724506,1036.45,2317.13,0.0451813,1066.66,2329.21,0.0692097,1068.67,2329.21,0.105579
peace_26_keypoints,1381.18,4458.84,0.45345,1513.19,4340.73,0.665079,1561.82,4139.25,0.715792,1485.4,4000.3,0.583416,1415.92,3861.35,0.401848,1596.56,3868.3,0.80551,1693.82,3632.09,0.86406,1721.61,3465.35,0.810633,1742.45,3291.66,0.859228,1471.5,3882.2,0.557402,1457.61,3507.03,0.384718,1443.71,3479.24,0.799439,1429.82,3625.14,0.775097,1311.71,3944.72,0.519513,1304.76,3743.25,0.785461,1374.24,3896.09,0.454808,1422.87,3993.36,0.409378,1151.92,4035.04,0.65306,1165.81,3937.78,0.681167,1256.13,3972.51,0.831565,1318.66,4076.73,0.847602
peace_270_keypoints,948.49,2373.4,0.274542,984.19,2381.33,0.270064,1041.71,2393.24,0.27072,1065.51,2383.32,0.514274,1107.16,2399.19,0.766012,1043.69,2270.27,0.475975,1061.54,2194.9,0.588464,1081.37,2141.35,0.580654,1107.16,2093.75,0.718902,998.073,2254.4,0.328706,998.073,2188.95,0.28685,982.206,2141.35,0.381953,960.39,2093.75,0.373225,956.423,2242.5,0.192183,954.44,2190.93,0.220213,952.456,2149.28,0.158546,936.59,2101.68,0.100561,936.59,2242.5,0.078847,904.856,2216.72,0.101485,912.789,2177.05,0.0715902,906.839,2161.18,0.0417859
peace_271_keypoints,849.067,2391.88,0.0244219,903.295,2368.64,0.0627795,922.663,2413.18,0.0900708,951.713,2411.25,0.234427,984.638,2405.43,0.473614,916.852,2273.74,0.507867,930.41,2200.14,0.696108,942.03,2147.85,0.687516,957.524,2083.94,0.65145,851.004,2306.66,0.378162,849.067,2213.7,0.606171,825.827,2155.6,0.791131,794.839,2107.18,0.671258,808.396,2345.4,0.430019,870.371,2424.8,0.183302,895.549,2432.55,0.153382,903.295,2413.18,0.0921758,783.219,2389.94,0.280761,849.067,2430.61,0.194214,866.498,2434.49,0.173286,876.181,2430.61,0.117437
peace_272_keypoints,829.984,2282.15,0.0974157,862.462,2295.53,0.254513,885.387,2326.09,0.298644,891.119,2358.57,0.513324,915.954,2398.69,0.581327,768.85,2306.99,0.567014,858.641,2413.97,0.59784,893.029,2412.06,0.639132,914.044,2396.78,0.564947,744.014,2339.47,0.659687,839.536,2433.08,0.582644,872.014,2417.79,0.606268,881.566,2396.78,0.357523,730.641,2373.85,0.65626,822.343,2436.9,0.626981,849.089,2419.7,0.445238,854.82,2391.05,0.379616,728.731,2404.42,0.485774,789.865,2442.63,0.439481,822.343,2421.61,0.419251,824.253,2402.51,0.344636
peace_273_keypoints,752.061,2321.32,0.173899,808.47,2383.77,0.207748,828.616,2367.65,0.350481,842.718,2399.89,0.583071,844.733,2411.97,0.570794,792.353,2279.01,0.47684,808.47,2204.47,0.801646,810.485,2150.08,0.797706,810.485,2095.68,0.820775,707.74,2319.3,0.459271,711.769,2208.5,0.731978,681.55,2158.13,0.84458,651.33,2107.77,0.826674,673.491,2375.71,0.583545,727.886,2446.22,0.679078,762.134,2450.25,0.535614,776.236,2432.12,0.50975,667.447,2418.02,0.662873,707.74,2462.34,0.598702,733.929,2462.34,0.575244,750.046,2454.28,0.46443
peace_274_keypoints,776.077,2431.43,0.212039,792.063,2409.45,0.425243,810.047,2407.45,0.734217,792.063,2411.45,0.573023,754.097,2429.43,0.470242,768.085,2277.57,0.530314,778.076,2201.64,0.794957,728.121,2405.45,0.779784,780.074,2099.73,0.837834,692.153,2313.54,0.654022,680.164,2207.63,0.801268,652.19,2159.68,0.821291,744.106,2443.42,0.629359,662.181,2349.5,0.718257,668.175,2431.43,0.629569,700.146,2449.41,0.713405,728.121,2459.4,0.739734,648.193,2383.47,0.585148,656.186,2443.42,0.677736,682.162,2461.4,0.654816,706.141,2463.4,0.626567
peace_275_keypoints,631.55,2398.99,0.186162,704.016,2435.22,0.294853,761.226,2423.78,0.599942,726.9,2435.22,0.575017,684.946,2439.03,0.333818,726.9,2284.57,0.717273,726.9,2210.19,0.827706,728.807,2160.61,0.839002,728.807,2118.66,0.755341,677.318,2273.13,0.559791,629.643,2212.1,0.677826,601.038,2164.43,0.880765,568.619,2118.66,0.732017,648.713,2282.66,0.26024,578.154,2267.4,0.0857986,555.27,2257.87,0.0664457,562.898,2099.59,0.071985,635.364,2294.1,0.0608129,562.898,2301.73,0.117626,551.456,2292.2,0.0520803,557.177,2303.64,0.0318705
peace_276_keypoints,626.87,2426.95,0.217034,672.599,2426.95,0.302489,690.891,2426.95,0.476502,654.308,2426.95,0.434879,615.895,2430.61,0.148836,672.599,2282.45,0.712295,670.77,2209.28,0.792215,668.941,2159.89,0.745181,670.77,2114.16,0.518301,625.041,2275.13,0.54884,571.995,2209.28,0.664719,540.899,2161.72,0.899843,506.145,2112.34,0.481942,586.628,2286.11,0.218796,529.924,2265.99,0.0871803,507.974,2242.21,0.0659222,495.17,2115.99,0.162476,584.799,2291.59,0.063238,507.974,2297.08,0.0984131,489.682,2282.45,0.0533397,526.266,2333.67,0.0380215
peace_277_keypoints,610.403,2411.01,0.356364,608.665,2412.75,0.569364,599.975,2412.75,0.429022,553.048,2416.22,0.230273,502.645,2360.61,0.19838,591.285,2275.44,0.546133,587.808,2200.71,0.5596,586.07,2153.78,0.474005,577.38,2132.92,0.0707877,582.594,2261.54,0.163647,499.169,2202.44,0.301924,467.884,2162.47,0.119752,436.599,2132.92,0.0297461,540.881,2271.97,0.0628165,490.478,2193.75,0.108965,459.194,2150.3,0.0788452,459.194,2129.45,0.0266568,535.667,2277.18,0.0710826,526.977,2277.18,0.0231867,453.98,2256.32,0.0155059,530.453,2298.04,0.0270226
peace_278_keypoints,1175.32,2200.97,0.499377,1257.8,2219.53,0.563771,1332.04,2229.84,0.398308,1379.47,2229.84,0.614904,1391.84,2219.53,0.773448,1354.72,2054.56,0.622224,1404.22,1972.07,0.770383,1437.21,1918.45,0.786771,1464.02,1862.78,0.702805,1305.23,2071.05,0.639014,1321.73,1963.82,0.750738,1329.98,1901.96,0.724107,1354.72,2209.22,0.285069,1259.87,2089.61,0.632063,1327.92,2118.48,0.574673,1346.48,2180.35,0.603065,1350.6,2221.59,0.276611,1222.75,2118.48,0.769589,1280.49,2151.48,0.702412,1309.36,2200.97,0.756694,1317.61,2240.15,0.475395
peace_279_keypoints,568.827,2378.19,0.0917645,553.583,2406.77,0.468703,530.718,2410.58,0.336797,469.745,2420.11,0.374376,443.069,2418.2,0.505437,521.191,2271.49,0.702092,517.38,2193.36,0.804569,511.664,2141.92,0.816771,498.326,2090.47,0.814884,471.65,2275.3,0.576608,422.109,2193.36,0.688971,389.717,2141.92,0.843273,347.797,2094.28,0.66446,435.447,2300.07,0.519696,403.055,2330.55,0.180203,414.487,2387.72,0.234267,439.258,2382,0.198453,408.771,2324.84,0.296306,399.244,2372.47,0.260274,408.771,2414.39,0.288945,446.879,2433.45,0.179289
peace_27_keypoints,1366.93,4440.28,0.544626,1533,4246.53,0.527194,1588.36,4038.95,0.276556,1588.36,4011.27,0.208028,1526.08,4066.63,0.0571345,1602.2,3796.77,0.745244,1699.07,3561.5,0.825371,1754.42,3402.36,0.79379,1761.34,3236.29,0.841765,1456.89,3845.2,0.699721,1470.72,3478.47,0.664661,1477.64,3263.97,0.845709,1477.64,3077.14,0.817372,1311.58,3900.56,0.641019,1318.5,3741.41,0.825295,1422.29,3859.04,0.456076,1512.24,3942.08,0.432658,1180.11,3976.67,0.708642,1200.86,3921.32,0.702038,1339.25,3962.83,0.861456,1470.72,4066.63,0.858644
peace_280_keypoints,492.352,2396.94,0.334919,488.859,2403.92,0.521211,453.932,2407.42,0.477196,398.048,2405.67,0.465681,364.867,2403.92,0.539671,459.171,2260.72,0.67421,446.946,2182.13,0.781328,443.454,2134.98,0.792279,434.722,2093.07,0.792372,415.512,2258.97,0.638897,363.121,2190.87,0.649235,324.701,2136.73,0.835424,286.281,2087.83,0.657739,391.063,2271.2,0.267264,352.643,2201.34,0.0885229,321.208,2138.47,0.0603739,279.295,2080.84,0.127539,347.403,2309.62,0.187233,335.179,2360.26,0.149224,335.179,2402.18,0.0851981,350.896,2389.95,0.0635604
peace_281_keypoints,434.081,2404.3,0.262257,425.286,2406.06,0.513247,404.179,2411.33,0.485112,339.1,2414.85,0.608792,295.128,2423.65,0.46465,404.179,2275.9,0.721841,393.626,2193.23,0.827109,381.314,2142.22,0.837709,367.243,2098.25,0.831372,365.484,2265.35,0.472483,309.199,2196.75,0.608518,268.744,2143.98,0.764874,228.289,2092.97,0.650912,342.618,2265.35,0.309454,296.887,2198.51,0.201083,261.709,2140.46,0.122941,223.013,2089.46,0.191436,335.582,2272.38,0.175606,277.539,2365.6,0.03578,279.298,2365.6,0.0397451,305.681,2427.17,0.0345578
